"district","date","total","mlt9","m9to12","y1to5","y5to14","ygt14","attack.rate","new.cases","ylt5","ygt5","y5to15","ygt15","m9toy14","missing","immunage","pop","total.old","province"
"insiza","2010-02-07",2,0,0,0,2,0,2.18,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-02-08",2,0,0,0,2,0,2.18,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-02-14",2,0,0,0,2,0,2.18,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-02-22",2,0,0,0,2,0,2.18,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-03-01",2,0,0,0,2,0,2.16,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-03-14",2,0,0,0,2,0,2.16,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-03-21",2,0,0,0,2,0,2.16,NA,NA,NA,NA,0,2,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-03-28",2,0,0,0,2,0,2.16,NA,NA,NA,NA,NA,2,NA,NA,92716.35685,NA,"matabeleland south"
"insiza","2010-04-04",2,0,0,0,2,0,2.16,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-04-11",2,0,0,0,2,0,2.16,NA,NA,NA,NA,NA,2,NA,NA,92716.36,NA,"matabeleland south"
"insiza","2010-04-18",2,0,0,0,2,0,2.16,NA,NA,NA,NA,NA,2,NA,NA,92716.36,NA,"matabeleland south"
"insiza","2010-04-25",2,0,0,0,2,0,2.16,NA,NA,NA,NA,NA,2,NA,NA,92716.36,NA,"matabeleland south"
"insiza","2010-05-02",3,1,0,0,2,0,3.24,NA,NA,NA,NA,NA,2,NA,NA,92716.36,NA,"matabeleland south"
"insiza","2010-05-09",4,1,0,0,3,0,4.31,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-05-16",4,1,0,0,3,0,4.31,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-05-30",4,1,0,0,3,0,4.3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-06-07",4,1,0,0,3,0,4.3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-06-14",4,1,0,0,3,0,4.3,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-06-20",4,1,0,0,3,0,4.31,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-06-27",4,1,0,0,3,0,4.31,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-07-18",4,1,0,0,3,0,4.31,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"insiza","2010-09-12",9,1,0,1,7,0,0,0,NA,NA,NA,NA,8,0,NA,NA,NA,"matabeleland south"
"insiza","2010-09-19",9,1,0,1,7,0,11.8,0,NA,NA,NA,NA,8,0,NA,NA,NA,"matabeleland south"
"insiza","2010-09-26",9,1,0,1,7,0,11.8,0,NA,NA,NA,NA,8,0,NA,NA,NA,"matabeleland south"
"insiza","2010-10-03",9,1,0,1,7,0,11.8,0,NA,NA,NA,NA,8,0,NA,NA,NA,"matabeleland south"
"insiza","2010-10-10",9,1,0,1,7,0,11.8,0,NA,NA,NA,NA,8,0,NA,NA,NA,"matabeleland south"
"insiza","2010-10-17",9,1,0,1,7,0,11.8,0,NA,NA,NA,NA,8,0,NA,NA,NA,"matabeleland south"
"insiza","2010-10-24",9,1,0,1,7,0,11.8,0,NA,NA,NA,NA,8,0,NA,NA,NA,"matabeleland south"
"insiza","2010-10-31",9,1,0,1,7,0,11.8,0,NA,NA,NA,NA,8,0,NA,NA,NA,"matabeleland south"
"insiza","2010-11-07",9,1,0,1,7,0,11.8,0,NA,NA,NA,NA,8,0,NA,NA,9,"matabeleland south"
"insiza","2010-11-14",9,1,0,1,7,0,11.8,0,NA,NA,NA,NA,8,0,NA,NA,NA,"matabeleland south"
"insiza","2010-11-21",4,1,0,0,3,0,5.2,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"insiza","2010-11-28",4,1,0,0,3,0,5.2,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"insiza","2010-12-05",4,1,0,0,3,0,5.2,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"insiza","2010-12-12",4,1,0,0,3,0,5.2,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"kadoma","2010-01-31",1,1,0,0,0,0,0.39,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-02-07",1,1,0,0,0,0,0.39,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-02-08",1,1,0,0,0,0,0.39,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-02-14",1,1,0,0,0,0,0.39,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-02-22",3,1,0,0,2,0,1.18,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-03-01",3,1,0,0,2,0,1.18,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-03-14",3,1,0,0,2,0,1.18,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-03-21",3,1,0,0,2,0,1.18,NA,NA,NA,NA,0,2,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-03-28",3,1,0,0,2,0,1.18,NA,NA,NA,NA,NA,2,NA,NA,253273.7506,NA,"mashonaland west"
"kadoma","2010-04-04",6,1,0,1,4,0,2.37,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-04-11",6,1,0,1,4,0,2.37,NA,NA,NA,NA,NA,5,NA,NA,253273.8,NA,"mashonaland west"
"kadoma","2010-04-18",7,1,0,1,5,0,2.76,NA,NA,NA,NA,NA,6,NA,NA,253273.8,NA,"mashonaland west"
"kadoma","2010-04-25",7,1,0,1,5,0,2.76,NA,NA,NA,NA,NA,6,NA,NA,253273.8,NA,"mashonaland west"
"kadoma","2010-05-02",7,1,0,1,5,0,2.76,NA,NA,NA,NA,NA,6,NA,NA,253273.8,NA,"mashonaland west"
"kadoma","2010-05-09",7,1,0,1,5,0,2.76,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-05-16",7,1,0,1,5,0,2.76,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-05-30",7,1,0,1,5,0,2.8,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-06-07",7,1,0,1,5,0,2.8,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-06-14",7,1,0,1,5,0,2.8,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-06-20",7,1,0,1,5,0,2.76,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-06-27",7,1,0,1,5,0,2.76,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-07-18",7,1,0,1,5,0,2.76,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland west"
"kadoma","2010-09-12",7,1,0,1,5,0,0,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland west"
"kadoma","2010-09-19",7,1,0,1,5,0,7.5,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland west"
"kadoma","2010-09-26",7,1,0,1,5,0,7.5,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland west"
"kadoma","2010-10-03",7,1,0,1,5,0,7.5,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland west"
"kadoma","2010-10-10",7,1,0,1,5,0,7.5,0,NA,NA,NA,NA,6,0,NA,NA,NA,"mashonaland west"
